post_title,post_name,ID,post_excerpt,post_content,post_status,menu_order,post_date,post_author,comment_status,sku,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,visibility,stock_status,backorders,manage_stock,tax_status,upsell_ids,crosssell_ids,featured,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,tax:product_brand,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class
Palmer's SkinSuccess Deep Cleansing Facial Astringent 250ml,palmers-skinsuccess-deep-cleansing-facial-astringent-250ml,6139,,"Palmer's SkinSuccess Deep Cleansing Facial Astringent helps to clean the pores, to give a healthy face look. It removes dirt, make up and oil. Daily skin treatment.",publish,0,08/09/2017 20:40,1,open,,no,no,,5.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/palmers_skin_success_deep_cleansing_facial_astringent-1.jpg,,,simple,,,,
Palmer's Coconut oil Formula Moisture Gro 5.25oz 150g,palmers-coconut-oil-formula-moisture-gro-5-25oz-150g,6140,,Palmer's Coconut oil Formula Moisture Gro helps to provide shine and softness in hairs for daily usage.,publish,0,08/09/2017 20:40,1,open,,no,no,,5.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Palmers-coconut-oil-hair-conditioner-1.jpg,,,simple,,,,
Taliah Waajid Kinky Wavy Easy Comb Out Comb 236ml,taliah-waajid-kinky-wavy-easy-comb-out-comb-236ml,6141,,"Taliah Waajid Kinky Wavy Easy Comb Out Comb lotion helps to provide healthy and softness to hairs, for easy combing.",publish,0,08/09/2017 20:40,1,open,,no,no,,,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/taliah-waajid-kinky-wavy-natural-easy-herbal-comb-out-8oz-1.jpg,,,simple,,,,
Eco Styler Moroccan Argan Oil Styling Gel 230ml,eco-styler-moroccan-argan-oil-styling-gel-230ml,6142,,Eco Styler Moroccan Argan Oil Styling Gel for all hair types with number 10 holding power,publish,0,08/09/2017 20:40,1,open,,no,no,,4.5,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/eco-styling-gel-argan-oil-1.jpg,,,simple,,,,
Eco Styler Moroccan Argan Oil Styling Gel 946ml,eco-styler-moroccan-argan-oil-styling-gel-946ml,6150,,Eco Styler Moroccan Argan Oil Styling Gel for all hair types with number 10 holding power,publish,0,08/09/2017 20:41,1,open,,no,no,,6.5,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/eco-styling-gel-argan-1lt-1.jpg,,,simple,,,,
Eco Styler Krystal Styling Gel 473ml,eco-styler-krystal-styling-gel-473ml,6151,,Eco Styler Krystal Styling Gel for all hair types with maximum hold.,publish,0,08/09/2017 20:41,1,open,,no,no,,4.5,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/eco-styling-gel-white-1.png,,,simple,,,,
Eco Styler Colored Hair Styling Gel 473ml,eco-styler-colored-hair-styling-gel-473ml,6152,,Eco Styler Colored Hair Styling Gel for colored treated hair.,publish,0,08/09/2017 20:41,1,open,,no,no,,4.5,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/eco-styling-gel-yellow-1.jpg,,,simple,,,,
Eco Styler Olive Oil Styling Gel 16oz 473ml,eco-styler-olive-oil-styling-gel-16oz-473ml,6153,,"Eco Styler Olive Oil Styling Gel for all types of hairs without alcohol, made with 100% pure olive oil to give maximum hold.",publish,0,08/09/2017 20:41,1,open,,no,no,,4.5,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/OLIVEOIL16oz.-1.jpg,,,simple,,,,
Eco Styler Olive Oil Styling Gel 946ml 32oz,eco-styler-olive-oil-styling-gel-946ml-32oz,6154,,"Eco Styler Olive Oil Styling Gel for all types of hairs without alcohol, made with 100% pure olive oil to give maximum hold.",publish,0,08/09/2017 20:41,1,open,,no,no,,6.5,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/ecostyler-olive-oil-1.jpg,,,simple,,,,
Eco Styler Protein Styling Gel 473ml,eco-styler-protein-styling-gel-473ml,6155,,"Eco Styler Protein Styling Gel firm hold to add volume, sheen and control to natural hair.",publish,0,08/09/2017 20:41,1,open,,no,no,,4.5,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Eco_styling_protein_gel-1.jpg,,,simple,,,,
Eco Styler Curl &amp; Wave Styling Gel 473ml,eco-styler-curl-wave-styling-gel-473ml,6156,,Eco Styler Curl &amp; Wave Styling Gel firm hold.,publish,0,08/09/2017 20:41,1,open,,no,no,,4.5,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/eco-styler-eco-styler-curl-wave-pink-1.jpg,,,simple,,,,
Eco Curl''n Styling Cocktail 473ml,eco-curln-styling-cocktail-473ml,6164,,"Eco Curl''n Styling Cocktail strengthens hair and roots without alcohol, sulfate, parabens for all types of hairs.",publish,0,08/09/2017 20:42,1,open,,no,no,,8.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/coctail-1.png,,,simple,,,,
Soft &amp; Precious Nursery Jelly With Shea Butter 13oz,soft-precious-nursery-jelly-with-shea-butter-13oz,6165,,"Soft &amp; Precious Nursery Jelly Moisturizes skin protectant creamy, with light formula",publish,0,08/09/2017 20:42,1,open,,no,no,,5.5,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/soft-and-precies-vaseline-brown-1.jpg,,,simple,,,,
Soft &amp; Precious Nursery Jelly With Lavender &amp; Chamomile 13oz,soft-precious-nursery-jelly-with-lavender-chamomile-13oz,6166,,Soft &amp; Precious Nursery Jelly With Lavender &amp; Chamomile is a light weight Vaseline for dry skin with a nice fragrance.,publish,0,08/09/2017 20:42,1,open,,no,no,,5.5,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/soft-precious-lavender-1.jpg,,,simple,,,,
Soft &amp; Precious Nursery Jelly Baby Powder Scent 13oz,soft-precious-nursery-jelly-baby-powder-scent-13oz,6167,,Soft &amp; Precious Nursery Jelly Baby Powder Scent is a light weight Vaseline to protect and dry skin.,publish,0,08/09/2017 20:42,1,open,,no,no,,5.5,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Soft___Precious_Nursery_Jelly_Baby_Powder_Scented-1.jpg,,,simple,,,,
Soft &amp; Precious Moisturizing Cream Hairdress 5oz 142g,soft-precious-moisturizing-cream-hairdress-5oz-142g,6168,,Soft &amp; Precious Moisturizing Cream Hairdress with conditioner to provide soft and shine to baby hairs.,publish,0,08/09/2017 20:42,1,open,,no,no,,5.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/soft-and-precious-cream-1.jpg,,,simple,,,,
Soft &amp; Precious Baby Powder 20oz 567g,soft-precious-baby-powder-20oz-567g,6169,,Soft &amp; Precious Baby Powder keeps your baby soft with a perfect scent.,publish,0,08/09/2017 20:42,1,open,,no,no,,5.5,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/baby-powder-2.jpg,,,simple,,,,
Soft &amp; Precious Baby Lotion 10oz 300ml,soft-precious-baby-lotion-10oz-300ml,6170,,"Soft &amp; Precious Baby Lotion infused with shea &amp; cocoa butter helps to moisturize, softens without greasy effect, fast absorbing formula.",publish,0,08/09/2017 20:42,1,open,,no,no,,5.5,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/soft-precious-baby-lotion-10oz-1.jpg,,,simple,,,,
Soft &amp; Precious Baby Oil 10oz 300ml,soft-precious-baby-oil-10oz-300ml,6178,,"Soft &amp; Precious Baby Oil infused with shea &amp; cocoa butter to protects, relieves dry skin, moisturizes and absorb quickly.",publish,0,08/09/2017 20:43,1,open,,no,no,,5.5,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/soft-precious-baby-oil-10oz-1.jpg,,,simple,,,,
Johnson's Baby Oil 500ml,johnsons-baby-oil-500ml,6180,,Johnson's Baby Oil locks in up to 10 times more moisture to help provide a soft skin.,publish,0,08/09/2017 20:43,1,open,,no,no,,4.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/johnsons-oil-1.jpg,,,simple,,,,
Dark and Lovely No-Lye Conditioning Relaxer System Super,dark-and-lovely-no-lye-conditioning-relaxer-system-super,6181,,Dark and Lovely Super Relaxer helps to moisture replenishing for ultimate body shine,publish,0,08/09/2017 20:43,1,open,,no,no,,5.5,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/dl-relaxer-super-1.jpg,,,simple,,,,
Dark and Lovely No-Lye Conditioning Relaxer System Normal,dark-and-lovely-no-lye-conditioning-relaxer-system-normal,6182,,Dark and Lovely No-Lye Conditioning Relaxer System Normal helps to moisture replenishing and ultimate body and shine.,publish,0,08/09/2017 20:43,1,open,,no,no,,5.5,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Dark-Lovely-No-Lye-Conditioning-Relaxer-Kit-Regular-1.jpg,,,simple,,,,
Crazy Color Fire No. 51,crazy-color-fire-no-51,6183,,Crazy Color Fire No. 51,publish,0,08/09/2017 20:43,1,open,,no,no,,5.5,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/crazy-colour-hair-dye-fire-1.jpg,,,simple,,,,
Dark &amp; Lovely Beautiful Beginnings Kids Relaxer Normal,dark-lovely-beautiful-beginnings-kids-relaxer-normal,6184,,Dark &amp; Lovely Beautiful Beginnings Kids Relaxer Normal No-mistake Nourishing No-Lye Creme relaxer,publish,0,08/09/2017 20:43,1,open,,no,no,,6.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/kids-relaxer-DL-1.jpg,,,simple,,,,
Dark &amp; Lovely Beautiful Beginnings Kids Relaxer Super,dark-lovely-beautiful-beginnings-kids-relaxer-super,6193,,"Dark &amp; Lovely Beautiful Beginnings Kids Relaxer Super for a perfect straight, nourishment. Helps to prevent breakage.",publish,0,08/09/2017 20:44,1,open,,no,no,,6.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/DL-Kids-super-1.jpg,,,simple,,,,
Dark &amp; Lovely Beautiful Beginnings Curl Softener,dark-lovely-beautiful-beginnings-curl-softener,6194,,Dark &amp; Lovely Beautiful Beginnings Curl Softener helps to provide soft and healthy natural hairs.,publish,0,08/09/2017 20:44,1,open,,no,no,,8.5,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/dl-softner-1.jpeg,,,simple,,,,
Just For Me No-Lye Texture Softener System,just-for-me-no-lye-texture-softener-system,6195,,Just For Me No-Lye Texture Softener System helps to loosens and softens natural hair textures,publish,0,08/09/2017 20:44,1,open,,no,no,,8.5,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/just-for-me-softner-1.jpg,,,simple,,,,
Makari Baby Lotion 1000ml,makari-baby-lotion-1000ml,6196,,"Makari Baby Lotion is an cleansing milk formula to keep baby skin soft, moisturize and beautiful.",publish,0,08/09/2017 20:44,1,open,,no,no,,19.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/makari-baby-lotion-1.jpg,,,simple,,,,
Makari Beauty Lightening Milk 340ml 4.75oz,makari-beauty-lightening-milk-340ml-4-75oz,6197,,"Makari Beauty Lightening Milk helps remove black spots and increase the color of the skin. Can be use for dark places such as knees, elbows and other dark spots.",publish,0,08/09/2017 20:44,1,open,,no,no,,49.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/makari-milk-lotion-1.jpg,,,simple,,,,
Taliah Waajid Kinky Wavy Herbal Style &amp; Shine Cream,taliah-waajid-kinky-wavy-herbal-style-shine-cream,6198,,"Taliah Waajid Kinky Wavy Herbal Style &amp; Shine hair styling and hair repair cream conditioner. Adds sheen, moisture and stops breakage.",publish,0,08/09/2017 20:44,1,open,,no,no,,6.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Comb-thro-creme-1.jpg,,,simple,,,,
Taliah Waajid Curly Curl Cream 6oz 170g,taliah-waajid-curly-curl-cream-6oz-170g,6199,,"Taliah Waajid Curly Curl Cream for natural curls, waves and kinky hairs. Helps define curls, waves and coils, moisturizes, conditions and stops frizz, also no sticky build up.",publish,0,08/09/2017 20:44,1,open,,no,no,,,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Curly-curl-1.jpg,,,simple,,,,
Vaseline Pure Petroleum Jelly 500ml,vaseline-pure-petroleum-jelly-500ml,6200,,Vaseline Pure Petroleum Jelly is 100% pure,publish,0,08/09/2017 20:44,1,open,,no,no,,6.5,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/vaseline-1.jpeg,,,simple,,,,
Afro Comb,afro-comb,6207,,A portable Afro Comb,publish,0,08/09/2017 20:45,1,open,,no,no,,2.49,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/afro-comb-1.jpg,,,simple,,,,
Mixed Chicks Leave In Conditioner 1litre,mixed-chicks-leave-in-conditioner-1litre,6208,,Mixed Chicks Leave In Conditioner is a formula made with natural ingredients to keep hair soft and easy comb through.,publish,0,08/09/2017 20:45,1,open,,no,no,,44.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/mixed-chicks-leave-in-conditioner-1lt-1.jpg,,,simple,,,,
Gentle Treatment No-Lye Conditioning Creme Relaxer System Super,gentle-treatment-no-lye-conditioning-creme-relaxer-system-super,6209,,Gentle Treatment No-Lye Conditioning Creme Relaxer System Super,publish,0,08/09/2017 20:45,1,open,,no,no,,6.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/gentletreatmenrt-super-relaxer-1.jpg,,,simple,,,,
Gentle Treatment No-Lye Conditioning Creme Relaxer System Super Twin Pak,gentle-treatment-no-lye-conditioning-creme-relaxer-system-super-twin-pak,6210,,Gentle Treatment No-Lye Conditioning Creme Relaxer System Super Twin Pak,publish,0,08/09/2017 20:45,1,open,,no,no,,9.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/gentle-treatment-no-lye-conditioning-relaxer-twin-pak-1.jpg,,,simple,,,,
Gentle Treatment No-Lye Conditioning Creme Relaxer System For Gray Hair,gentle-treatment-no-lye-conditioning-creme-relaxer-system-for-gray-hair,6211,,Gentle Treatment No-Lye Conditioning Creme Relaxer System For Gray Hair with yellow out formula.,publish,0,08/09/2017 20:45,1,open,,no,no,,7.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/gentle-treatment-no-lye-conditioning-creme-relaxer-for-gray-hair-1.jpg,,,simple,,,,
Gentle Treatment No-Lye Conditioning Creme Relaxer System Regular Twin Pak,gentle-treatment-no-lye-conditioning-creme-relaxer-system-regular-twin-pak,6212,,Gentle Treatment No-Lye Conditioning Creme Relaxer System Regular Twin Pak with two application.,publish,0,08/09/2017 20:45,1,open,,no,no,,9.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/gentle-treatment-regular-relaxer-twin-pak-1.jpg,,,simple,,,,
Taliah Waajid The Great Detangler Lotion 8oz 237ml,taliah-waajid-the-great-detangler-lotion-8oz-237ml,6219,,"Taliah Waajid Curl, Waves &amp; Nuturals The great Detangler is a light weight leave in conditioner formula.",publish,0,08/09/2017 20:46,1,open,,no,no,,8.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/taliah-waajid-detangler-lotion-1.jpg,,,simple,,,,
Dark &amp; Lovely Fade-Resistant Rich Conditioning Color 376 (Red Hot Rhythm),dark-lovely-fade-resistant-rich-conditioning-color-376-red-hot-rhythm,6220,,Dark &amp; Lovely Fade-Resistant Rich Conditioning Color,publish,0,08/09/2017 20:46,1,open,,no,no,,5.99,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/dl-color-376-1.jpg,,,simple,,,,
Dark &amp; Lovely Fade-Resistant Rich Conditioning Color #379 (Golden Bronze),dark-lovely-fade-resistant-rich-conditioning-color-379-golden-bronze,6221,,Dark &amp; Lovely Fade-Resistant Rich Conditioning Color #379 (Golden Bronze),publish,0,08/09/2017 20:46,1,open,,no,no,,5.99,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/dl-color-379-1.jpg,,,simple,,,,
Dark &amp; Lovely Fade-Resistant Rich Conditioning Color #396 ( Luminious Blonde),dark-lovely-fade-resistant-rich-conditioning-color-396-luminious-blonde,6222,,Dark &amp; Lovely Fade-Resistant Rich Conditioning Color #396 ( Luminious Blonde),publish,0,08/09/2017 20:46,1,open,,no,no,,5.5,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/dl-396-1.jpg,,,simple,,,,
Dark &amp; Lovely Fade-Resistant Rich Conditioning Color #378 ( Honey Blonde ),dark-lovely-fade-resistant-rich-conditioning-color-378-honey-blonde,6223,,Dark &amp; Lovely Fade-Resistant Rich Conditioning Color #396 ( Honey Blonde ),publish,0,08/09/2017 20:46,1,open,,no,no,,5.5,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/dl-378-1.jpg,,,simple,,,,
Dark &amp; Lovely Fade-Resistant Rich Conditioning Color #374 ( Rich Auburn ),dark-lovely-fade-resistant-rich-conditioning-color-374-rich-auburn,6224,,Dark &amp; Lovely Fade-Resistant Rich Conditioning Color #374 ( Rich Auburn ),publish,0,08/09/2017 20:46,1,open,,no,no,,5.5,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/dark-lovely-hair-color-374-rich-auburn-1.jpg,,,simple,,,,
Dark &amp; Lovely Fade-Resistant Rich Conditioning Color #380 ( Chestnut Blonde ),dark-lovely-fade-resistant-rich-conditioning-color-380-chestnut-blonde,6232,,Dark &amp; Lovely Fade-Resistant Rich Conditioning Color #380 ( Chestnut Blonde ),publish,0,08/09/2017 20:46,1,open,,no,no,,5.5,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/dark-lovely-hair-color-380-chestnut-blonde-1.jpg,,,simple,,,,
Dark &amp; Lovely Fade-Resistant Rich Conditioning Color #386 ( Brown Sugar ),dark-lovely-fade-resistant-rich-conditioning-color-386-brown-sugar,6233,,Dark &amp; Lovely Fade-Resistant Rich Conditioning Color #386 ( Brown Sugar ),publish,0,08/09/2017 20:46,1,open,,no,no,,5.5,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/dark-lovely-hair-color-386-brown-sugar-1.jpg,,,simple,,,,
Dark &amp; Lovely Fade-Resistant Rich Conditioning Color #371 ( Jet Black ),dark-lovely-fade-resistant-rich-conditioning-color-371-jet-black,6234,,Dark &amp; Lovely Fade-Resistant Rich Conditioning Color #371 ( Jet Black ),publish,0,08/09/2017 20:46,1,open,,no,no,,5.5,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/dark-lovely-hair-color-371-jet-black-1.jpg,,,simple,,,,
Dark &amp; Lovely Reviving Color #391 ( Radiant Black ),dark-lovely-reviving-color-391-radiant-black,6235,,"Dark &amp; Lovely Reviving Color #391 ( Radiant Black ), Nourishing Color and shine, Relaxe and color same day.",publish,0,08/09/2017 20:47,1,open,,no,no,,5.5,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/dark-lovely-reviving-color-391-radiant-black-1.jpg,,,simple,,,,
Dark &amp; Lovely Fade-Resistant Rich Conditioning Color #382 ( Midnight Blue ),dark-lovely-fade-resistant-rich-conditioning-color-382-midnight-blue,6236,,Dark &amp; Lovely Fade-Resistant Rich Conditioning Color #382 ( Midnight Blue ),publish,0,08/09/2017 20:47,1,open,,no,no,,5.5,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/dark-lovely-hair-color-382-midnight-blue-1.jpg,,,simple,,,,
Tgin Butter Cream Daily Moisturizer With Shea Butter + Vitamin E 12oz 340g,tgin-butter-cream-daily-moisturizer-with-shea-butter-vitamin-e-12oz-340g,6237,,"Tgin Butter Cream Daily Moisturizer With Shea Butter + Vitamin E is a super rich and creamy every day moisturizer for soft, shiny, manageable hair. No parabens, sulfate, petrolatum, lanolin, artificial colors or animal testing.

&nbsp;

Direction: Use daily or every other day as need. Apply a small amount to hands, rub together and work through hair . Can also be used as a setting cream to create soft, smooth and shiny two strands twista and twist outs.",publish,0,08/09/2017 20:47,1,open,,no,no,,24.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/tgin-butter-cream-daily-moisturizer-1.jpg,,,simple,,,,
Tgin Honey Miracle Hair Mask With Raw Honey + Olive Oil 12oz 340g,tgin-honey-miracle-hair-mask-with-raw-honey-olive-oil-12oz-340g,6238,,"Tgin Honey Miracle Hair Mask With Raw Honey + Olive Oil is an intense deep penetrating conditioner for dry, damaged and color treated hair. Without parabens, sulfate, petrolatum, lanolin, articificial colors or animal tested.

Direction: After shampooing with tgin moisture rich sulfate shampoo, and conditioning with tgin Triple moisture repleneshing conditioner, apply a generous amount of honey mask to hair and comb through to Ensure thorough distribution from roots ro ends. Place a plastic cap over hair and sit under dryer for 10 - 15 mins or leave on the hair for 35 mins to 1 hour without heat. Rinse Thorougly with warm water, followed by cool water.",publish,0,08/09/2017 20:47,1,open,,no,no,,24.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/tgin-honey-miracle-hair-mask-1.jpg,,,simple,,,,
Tgin Moisture Rich Sulfate Free Shampoo With Amla Oil + Coconut Oil 14.5oz 400ml,tgin-moisture-rich-sulfate-free-shampoo-with-amla-oil-coconut-oil-14-5oz-400ml,6246,,"Tgin Moisture Rich Sulfate Free Shampoo With Amla Oil + Coconut Oil is a gentle moisturizing shampoo for all hair types. Without Sulfate, parabens, lanolin, petroleum, mineral oil, artificial colors or tested on animals.",publish,0,08/09/2017 20:47,1,open,,no,no,,24.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/tgin-moisture-rich-shampoo-1.jpg,,,simple,,,,
Tgin Green Tea Super Moist Leave In Conditioner With Green Tea + Argan Oil 14oz 400ml,tgin-green-tea-super-moist-leave-in-conditioner-with-green-tea-argan-oil-14oz-400ml,6247,,"Tgin Green Tea Super Moisturizer Leave In Conditioner With  Green Tea + Argan Oil is a light weight moisturizing leave in conditioner for all hair types. Without No sulfates, parabens, lanolin, petroleum, mineral oil, artificial colers or animal testing.",publish,0,08/09/2017 20:47,1,open,,no,no,,24.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/tgin-1.jpg,,,simple,,,,
Tgin Twist &amp; Define Cream With Coconut Oil + Vitamin E 12oz 340g,tgin-twist-define-cream-with-coconut-oil-vitamin-e-12oz-340g,6248,,"Tgin Twist &amp; Define Cream With Coconut Oil + Vitamin E for smooth and shiny twists outs with long lasting curl definition. Without No parabens, sulfates, petrolatum, lanolin, aritificial colors or animal testing.",publish,0,08/09/2017 20:47,1,open,,no,no,,24.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/tgin-twist-and-define-cream-1.gif,,,simple,,,,
Tgin Triple Moisture Replenishing Conditioner With Shea Butter + Argan Oil 14.oz 400ml,tgin-triple-moisture-replenishing-conditioner-with-shea-butter-argan-oil-14-oz-400ml,6249,,"Tgin Triple Moisture Replenishing Conditioner With Shea Butter + Argan Oil is an intense moisturizing conditioner for all hair types. Without sulfates, parabens, lanolin, petroleum, mineral oil, articificial colors or animal testing.",publish,0,08/09/2017 20:47,1,open,,no,no,,24.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/tgin-triple-moisture-1.jpg,,,simple,,,,
Sensationnel African Collection Jamaican Bounce Curl Braid,sensationnel-african-collection-jamaican-bounce-curl-braid,6250,,African Collection Jamaican Bounce Curl Braid with diverse colored available at the store. The product has 3 pieces in the packed.,publish,0,08/09/2017 20:47,1,open,,no,no,,,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/jamaicanbounce-sensational-1.jpg,,,simple,,,,
Afri Naptural Montego Twist Braid,afri-naptural-montego-twist-braid,6251,,Afri Naptural Montego Twist Braid available on diverse colors and length.,publish,0,08/09/2017 20:48,1,open,,no,no,,,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/ISISanmontegotwt-1.jpg,,,simple,,,,
Sleek Human Hair Bree Wig,sleek-human-hair-bree-wig,6252,,Sleek Human Hair Bree Wig is made of 100% human hair to create a realistic look. It is washable and able to straight or make it curly with a strengthener.,publish,0,08/09/2017 20:48,1,open,,no,no,,55,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/bree-wig-sleek-1.jpg,,,simple,,,,
Sensationnal Bump Human Hair Wig,sensationnal-bump-human-hair-wig,6260,,Sensationnal Bump Human Hair Wig with diverse colors available in our store.,publish,0,08/09/2017 20:48,1,open,,no,no,,55,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/sensationnal-wig-1.jpg,,,simple,,,,
